Datum / Uhrzeit;Abfiltrierbare Stoffe;DOC (Geloester organischer Kohlenstoff);Hydrogencarbonat;Soaurekapazitat pH 4.3;TOC (Organischer Kohlenstoff);Calcium;Chlorid;Kalium;Magnesium;Natrium;Sulfat;Chlorophyll-a;Phaeophytin;Blei gesamt;Bor gesamt;Eisen gesamt;Kupfer gesamt;Silicium geloest;Zink gesamt;Coliforme B.;E.Coli;Intestinale Enterokokken;Ammonium-Stickstoff;Gesamt-Phosphor (P) gesamt;Gesamt-Stickstoff (N) geloest;Gesamt-Stickstoff (N) gesamt;Nitrat-Stickstoff;Nitrit-Stickstoff;ortho-Phosphat-Phosphor ;AOX (Adsorbierbare organ. Halogenverbindungen);BSB1 (Biochem. Sauerstoffbedarf. 24h);BSB5 (Biochem. Sauerstoffbedarf. 5d);Gluehverlust der abfiltrierbaren Stoffe;Kaliumpermanganatverbrauch als O2;Spektraler Absorptionskoeffizient (SAK) 254nm;Leitfaehigkeit;Lufttemperatur;pH-Wert;Sauerstoff-Gehalt;Sichttiefe;Wassertemperatur
03.12.1985 00:00;0.8;6.92;136.4;2.3;8.940000000000001;91.0;43.0;;10.4;29.659999999999997;157.0;;;;;0.23;;4.36;;;;;0.46;0.18;1.056;1.054;3.57;0.03;0.07;;;4.62;61.4;4.9;12.7;670.0;;7.6;12.6;;0.3
10.12.1985 00:00;0.4;6.9;128.0;2.2;8.44;91.0;43.0;;11.3;33.739999999999995;156.0;;;;;0.29;;4.58;;;;;0.78;0.14;1.0559999999999998;0.9099999999999999;0.86;0.03;0.13;;;4.26;74.8;4.1;11.0;640.0;;7.4;12.2;;2.5
01.04.1986 00:00;9.4;6.6800000000000015;132.8;2.1;10.540000000000001;90.0;45.0;;11.3;33.28;150.0;;;;;0.32;;6.080000000000001;;;;;0.33;0.08;0.9600000000000002;1.948;0.87;0.02;0.03;;;4.119999999999999;65.8;5.1;12.1;433.0;;7.4;13.6;;4.7
08.04.1986 00:00;9.4;6.9;132.8;2.1;8.52;86.0;44.0;;10.8;33.28;139.0;;;;;0.27;;4.58;;;;;0.18;0.14;0.9600000000000002;0.9099999999999999;2.08;0.03;0.05;;;4.119999999999999;65.8;4.7;11.6;505.0;;8.48;14.0;;6.0
22.04.1986 00:00;19.4;7.38;132.8;2.3;10.0;92.0;44.0;;10.8;33.28000000000001;149.0;;;;;0.38;;3.5199999999999996;;;;;0.25;0.22;1.02;1.054;2.6;0.04;0.06;;;4.62;69.0;5.0;11.4;532.0;;8.3;14.2;;7.6
29.04.1986 00:00;12.0;7.040000000000001;132.8;2.1;8.979999999999999;93.0;43.0;;10.8;33.28000000000001;145.0;;;;;0.14;;4.86;;;;;0.17;0.04;1.1119999999999999;1.4979999999999998;1.68;0.07;0.02;;;4.62;69.0;5.6;10.0;534.0;;8.3;16.4;;10.2
06.05.1986 00:00;8.6;6.56;132.8;2.2;9.440000000000001;89.0;48.0;;9.1;30.0;195.0;;;;;0.5;;5.04;;;;;0.05;0.06;0.66;1.514;1.35;0.06;0.01;;;4.88;66.8;5.4;12.3;573.0;;8.4;13.3;;14.0
13.05.1986 00:00;10.2;7.340000000000001;132.8;2.9;8.520000000000001;83.0;50.0;;12.1;31.32;134.0;;;;;0.49;;3.7;;;;;0.27;0.2;0.866;1.054;1.34;0.01;0.01;;;4.619999999999999;69.0;5.0;12.6;572.0;;8.2;12.7;;16.7
20.05.1986 00:00;7.0;6.4799999999999995;132.8;1.6;10.280000000000001;75.0;48.0;;10.4;33.28;146.0;;;;;0.09;;6.04;;;;;0.27;0.08;1.166;2.248;0.51;0.03;0.04;;;4.62;69.0;5.7;13.1;527.0;;8.5;13.8;;18.2
27.05.1986 00:00;8.8;6.480000000000001;132.8;1.5;10.280000000000001;79.0;51.0;;10.3;31.32;139.0;;;;;0.14;;6.040000000000001;;;;;0.54;0.08;0.8;2.248;0.38;0.03;0.02;;;4.62;69.0;5.4;13.1;581.0;;8.0;11.9;;19.6
03.06.1986 00:00;12.0;7.0;132.8;2.0;9.3;84.0;51.0;;6.9;33.28000000000001;126.0;;;;;0.21;;3.032;;;;;0.4;0.1;1.1119999999999999;1.232;;0.02;0.03;;;4.619999999999999;69.0;6.0;13.5;537.0;;7.8;7.8;;16.3
10.06.1986 00:00;9.6;6.480000000000001;132.8;1.7;10.280000000000001;82.0;50.0;;10.0;33.28;144.0;;;;;0.16;;6.04;;;;;0.78;0.08;0.8140000000000001;2.248;;0.03;0.01;;;4.62;69.0;6.0;14.3;566.0;;7.5;10.3;;16.2
17.06.1986 00:00;12.4;6.9;128.0;1.5;8.459999999999999;82.0;47.0;;10.8;29.82;130.0;;;;;0.15;;4.58;;;;;0.43;0.14;1.1600000000000001;0.9100000000000001;0.22;0.02;0.02;;;4.58;70.8;6.6;15.7;620.0;;8.9;15.6;;18.7
01.07.1986 00:00;8.8;7.38;122.0;2.0;10.0;79.0;58.0;;11.3;30.159999999999997;132.0;;;;;0.25;;3.5199999999999996;;;;;0.01;0.22;0.8;1.054;0.45;0.02;0.01;;;5.24;85.2;7.6;15.0;632.0;;8.1;12.4;;23.3
08.07.1986 00:00;6.6;7.88;132.8;2.5;9.84;76.0;51.0;;12.1;31.32;141.0;;;;;;;2.9899999999999998;;;;;0.21;0.152;1.1460000000000001;1.29;0.42;0.02;0.01;;;4.62;69.0;6.8;15.6;579.0;;7.7;7.8;;22.0
15.07.1986 00:00;12.0;7.82;132.8;1.9;9.940000000000001;79.0;57.0;;13.0;33.28000000000001;167.0;;;;;;;2.7;;;;;0.41;0.34;1.1119999999999999;1.018;0.11;0.05;0.07;;;4.619999999999999;69.0;6.3;15.7;558.0;;8.5;12.0;;17.7
22.07.1986 00:00;7.6;8.1;132.8;1.7;9.82;79.0;58.0;;11.3;31.32;141.0;;;;;;;2.6999999999999997;;;;;0.41;0.44;0.866;1.0579999999999998;0.01;0.01;0.06;;;4.619999999999999;69.0;6.8;15.5;576.0;;8.3;14.2;;20.0
29.07.1986 00:00;12.8;7.340000000000001;132.8;1.8;8.52;72.0;54.0;;13.2;29.22;125.0;;;;;0.24;;3.7;;;;;0.89;0.2;1.1600000000000001;1.018;0.5;0.01;0.06;;;4.62;72.2;6.6;16.0;585.0;;8.4;8.0;;20.4
05.08.1986 00:00;7.8;7.82;132.8;1.7;9.940000000000001;71.0;50.0;;13.4;26.759999999999998;188.0;;;;;0.56;;2.7;;;;;0.78;0.34;0.9;1.054;0.01;0.01;0.02;;;4.62;72.2;6.9;14.7;568.0;;8.2;11.5;;22.5
12.08.1986 00:00;6.8;7.980000000000001;132.8;1.7;10.419999999999998;69.0;57.0;;11.9;29.22;138.0;;;;;0.3;;2.2;;;;;0.51;0.28;0.966;1.1079999999999999;0.19;0.01;0.09;;;4.62;72.2;6.4;16.0;585.0;;7.5;11.3;;21.6
19.08.1986 00:00;10.0;8.1;132.8;1.9;9.820000000000002;72.0;57.0;;10.0;29.159999999999997;144.0;;;;;0.18;;2.7;;;;;0.39;0.36;0.8460000000000001;1.064;0.65;;0.09;;;4.619999999999999;69.0;6.5;15.1;538.0;;8.2;8.8;;20.8
26.08.1986 00:00;9.8;7.6;132.8;2.0;9.940000000000001;79.0;51.0;;12.1;33.28;136.0;;;;;0.35;;3.1399999999999997;;;;;;0.24;0.8059999999999998;1.0559999999999998;0.19;0.02;0.07;;;4.62;69.0;6.6;15.8;531.0;;8.1;8.4;;17.6
09.09.1986 00:00;39.6;7.2;132.8;2.5;9.919999999999998;86.0;50.0;;8.7;33.28;139.0;;;;;0.26;;4.058;;;;;;0.21200000000000002;1.1800000000000002;3.3879999999999995;;;;;;4.119999999999999;65.8;6.4;14.1;509.0;;8.1;10.1;;14.3
16.09.1986 00:00;13.4;7.0;132.8;1.7;9.66;80.0;51.0;;12.1;33.28;135.0;;;;;0.25;;3.144;;;;;;0.176;1.1919999999999997;1.576;;;;;;4.62;69.0;7.0;13.7;530.0;;8.3;10.7;;13.7
23.09.1986 00:00;11.4;7.219999999999999;132.8;2.7;9.44;90.0;50.0;;10.0;33.28;134.0;;;;;0.25;;3.84;;;;;;0.194;1.026;1.364;;;;;;4.119999999999999;69.0;6.5;12.8;506.0;;7.3;9.8;;13.5
30.09.1986 00:00;13.4;7.56;132.8;2.3;9.66;82.0;51.0;;10.0;33.28;139.0;;;;;0.22;;3.6399999999999997;;;;;;0.21000000000000002;1.1919999999999997;1.576;;;;;;4.62;69.0;6.0;15.5;536.0;;8.1;10.1;;13.5
14.10.1986 00:00;9.8;7.8;132.8;2.1;9.2;82.0;51.0;;12.1;31.32;140.0;;;;;0.26;;2.5799999999999996;;;;;;0.27599999999999997;0.866;1.084;;;;;;4.62;69.0;7.0;13.8;576.0;;7.7;9.0;;12.4
21.10.1986 00:00;29.6;7.44;132.8;2.4;8.419999999999998;86.0;51.0;;13.0;33.28;135.0;;;;;0.81;;3.7;;;;;;0.22600000000000003;1.1800000000000002;3.224;;;;;;4.62;69.0;6.0;12.8;529.0;;7.7;9.8;;10.4
04.11.1986 00:00;10.16;6.860000000000001;130.4;2.1;7.68;83.0;51.0;;11.7;33.28;139.0;;;;;0.27;;3.4559999999999995;;;;;;0.13199999999999998;1.69;3.3880000000000003;;;;;;4.119999999999999;65.8;5.4;12.2;455.0;;7.8;10.1;;7.8
11.11.1986 00:00;2.8;8.34;132.8;2.3;8.6;74.0;51.0;;20.0;29.159999999999997;128.0;;;;;0.29;;5.760000000000001;;;;;;0.09;1.8200000000000003;1.8920000000000001;;;;;;4.119999999999999;69.0;5.3;12.6;513.0;;7.2;10.1;;6.9
18.11.1986 00:00;3.0;8.34;132.8;2.4;8.6;86.0;53.0;;13.0;33.28000000000001;148.0;;;;;0.27;;5.760000000000001;;;;;;0.072;1.8199999999999998;1.8920000000000001;;;;;;4.119999999999999;65.8;4.6;13.0;490.0;;7.6;8.0;;6.7
25.11.1986 00:00;5.6;7.0200000000000005;132.8;2.4;8.76;87.0;54.0;;12.6;33.28000000000001;149.0;;;;;0.23;;4.47;;;;;;0.166;1.28;1.3599999999999999;;;;;;4.119999999999999;65.8;5.5;12.3;490.0;;7.4;10.7;;6.5
02.12.1986 00:00;14.0;6.32;132.8;2.4;8.08;86.0;50.0;;13.0;33.28000000000001;139.0;;;;;0.19;;5.7;;;;;;0.176;1.18;1.6;;;;;;4.119999999999999;65.8;5.3;15.8;478.0;;7.2;11.0;;5.2
09.12.1986 00:00;7.0;7.739999999999999;130.4;2.6;9.84;91.0;45.0;;10.4;33.28;130.0;;;;;0.48;;5.24;;;;;;0.166;1.1460000000000001;1.2899999999999998;;;;;;5.1;65.8;4.2;15.0;431.0;;7.3;10.7;;4.2
16.12.1986 00:00;1.4;6.42;132.8;2.3;6.739999999999999;73.0;47.0;;23.9;29.159999999999997;150.0;;;;;0.13;;4.7;;;;;;0.06399999999999999;1.196;1.2360000000000002;;;;;;4.119999999999999;65.8;5.6;11.6;480.0;;7.4;10.9;;3.1
07.04.1987 00:00;1.4;6.92;132.8;2.4;8.940000000000001;89.0;43.0;;12.1;33.28000000000001;129.0;;;;;0.27;;4.36;;;;;2.68;0.18;1.0559999999999998;1.054;1.9;0.03;0.02;;;4.62;69.0;5.8;16.0;526.0;;7.9;12.4;;5.4
14.04.1987 00:00;1.2;6.9;132.8;2.1599999999999997;8.52;85.4;45.0;;9.7;29.159999999999997;87.0;;;;;;;4.58;;;;;2.12;0.14;1.056;0.9099999999999999;1.6;0.04;0.02;;;5.14;72.2;5.7;15.3;505.0;;7.8;12.9;;7.7
21.04.1987 00:00;2.8;6.779999999999999;132.8;2.1;9.139999999999999;84.0;45.0;;10.8;33.28;132.0;;;;;;;4.52;;;;;2.37;0.16;1.6800000000000002;0.9800000000000001;2.22;0.05;0.03;;;4.62;69.0;5.7;16.0;515.0;;7.8;11.3;;10.1
28.04.1987 00:00;1.4;6.6;132.8;2.2;6.959999999999999;87.6;45.0;;10.819999999999999;33.28000000000001;137.0;;;;;;;3.6379999999999995;;;;;;0.05600000000000001;1.196;1.2360000000000002;2.04;;;;;4.619999999999999;69.0;6.5;16.1;501.0;;8.8;14.5;;11.8
05.05.1987 00:00;10.4;6.480000000000001;132.8;2.4;10.280000000000001;84.2;48.0;;10.14;29.159999999999997;124.0;;;;;0.27;;6.04;;;;;1.58;0.08;0.866;2.248;1.38;0.07;0.07;;;4.619999999999999;69.0;5.9;15.3;547.0;;8.3;10.9;;12.8
19.05.1987 00:00;8.8;6.720000000000001;137.6;2.3;8.700000000000001;88.0;48.0;;9.1;32.019999999999996;106.0;;;;;0.47;;1.802;;;;;;0.092;0.86;1.1400000000000001;1.05;;;;;3.04;59.0;5.6;16.1;684.0;;8.8;13.7;;13.1
26.05.1987 00:00;4.0;9.78;132.8;2.0;10.2;77.0;47.0;;9.1;33.28;111.0;;;;;;;5.9;;;;;;0.096;1.94;2.04;1.01;;;;;4.619999999999999;69.0;6.1;15.2;533.0;;8.4;13.8;;14.2
02.06.1987 00:00;2.2;7.019999999999999;132.8;2.28;7.220000000000001;87.4;50.0;;9.739999999999998;29.160000000000004;128.0;;;;;0.2;;4.84;;;;;;0.13799999999999998;1.4560000000000002;1.5160000000000002;1.16;;;;;3.96;69.0;5.0;15.7;526.0;;8.0;9.8;;14.3
09.06.1987 00:00;25.2;6.9799999999999995;132.8;2.0;8.78;87.0;51.0;;9.1;33.28;140.0;;;;;;;3.3519999999999994;;;;;1.21;0.12;1.02;0.882;0.68;0.03;0.02;;;4.62;69.0;5.5;18.0;524.0;;7.7;7.7;;15.4
16.06.1987 00:00;35.8;7.38;132.8;2.2800000000000002;9.999999999999998;87.6;45.0;;13.379999999999999;28.340000000000003;171.0;;;;;0.21;;3.5199999999999996;;;;;1.54;0.22;1.02;1.054;0.6;0.01;0.02;;;4.88;69.0;6.1;15.8;535.0;;7.6;6.1;;16.4
23.06.1987 00:00;19.2;6.9;132.8;2.2;8.52;82.0;48.0;;15.2;31.32;124.0;;;;;;;4.58;;;;;0.44;0.14;1.02;0.9100000000000001;0.38;0.01;0.02;;;4.62;69.0;6.4;16.3;565.0;;7.5;12.2;;16.8
30.06.1987 00:00;5.4;8.52;126.8;2.26;9.26;90.0;54.0;;10.22;38.08;98.0;;;;;0.09;;4.33;;;;;;0.18;1.28;1.36;;;;;;4.5200000000000005;80.2;6.3;16.4;647.0;;7.960000000000001;4.5;;20.7
07.07.1987 00:00;11.4;7.0;126.8;1.7;9.3;85.0;54.0;;10.4;30.860000000000003;146.0;;;;;;;3.032;;;;;1.83;0.1;1.006;1.232;;0.01;0.02;;;4.12;70.8;6.4;15.9;625.0;;8.6;15.1;;22.2
14.07.1987 00:00;12.6;7.42;132.8;2.16;9.74;83.8;51.0;;12.84;29.22;141.0;;;;;0.05;;2.388;;;;;1.66;1.16;1.1600000000000001;1.168;0.46;0.02;0.05;;;3.96;63.6;5.8;16.2;600.0;;8.46;9.0;;19.8
21.07.1987 00:00;10.2;8.02;132.8;2.3;10.74;79.0;54.0;;10.0;29.22;146.0;;;;;;;3.0;;;;;1.9;0.26;0.866;1.054;;0.01;0.07;;;4.62;63.6;5.8;16.0;601.0;;8.6;8.5;;21.0
28.07.1987 00:00;10.4;7.4;132.8;2.0599999999999996;8.96;79.2;57.0;;9.700000000000001;29.159999999999997;144.0;;;;;0.49;;2.35;;;;;;0.09;0.966;1.284;0.09;;;;;3.96;69.0;6.9;15.0;544.0;;7.8;7.6;;18.6
04.08.1987 00:00;8.2;7.38;132.8;2.5;8.74;82.0;48.0;;10.0;33.28;148.0;;;;;;;1.2719999999999998;;;;;;0.088;0.78;1.04;0.33;;;;;4.619999999999999;69.0;5.5;15.1;542.0;;8.3;9.4;;17.3
11.08.1987 00:00;22.0;7.340000000000001;132.8;2.4;8.520000000000001;85.0;50.6;;9.1;33.28000000000001;155.0;;;;;0.45;;3.7;;;;;2.07;0.2;1.02;1.054;;0.03;0.04;;;4.619999999999999;69.0;5.5;15.6;567.0;;8.1;10.4;;16.6
18.08.1987 00:00;9.2;6.779999999999999;132.8;2.5;9.139999999999999;81.0;50.0;;11.139999999999999;29.22;136.0;;;;;;;4.52;;;;;1.84;0.16;0.8400000000000001;0.9799999999999999;0.31;0.01;0.07;;;4.62;69.0;5.9;17.3;594.0;;9.2;11.9;;18.4
25.08.1987 00:00;8.4;7.980000000000001;123.2;2.08;10.42;82.4;53.0;;11.58;30.160000000000004;146.0;;;;;0.14;;2.2;;;;;1.64;0.28;0.78;1.018;0.96;0.02;0.02;;;3.7;84.8;6.3;18.1;640.0;;9.3;10.9;;20.2
01.09.1987 00:00;17.4;6.779999999999999;132.8;2.4;9.139999999999999;92.0;54.0;;8.2;33.28000000000001;167.8;;;;;;;4.52;;;;;1;0.16;1.02;0.9800000000000001;0.06;0.04;0.03;;;4.619999999999999;69.0;5.7;16.1;540.0;;8.5;8.8;;18.1
08.09.1987 00:00;13.2;6.9799999999999995;132.8;1.9600000000000002;8.78;79.0;48.0;;11.42;29.160000000000004;143.0;;;;;0.27;;3.3519999999999994;;;;;0.93;0.12;1.1600000000000001;0.898;0.07;0.02;0.07;;;4.62;69.0;6.1;17.4;555.0;;8.7;9.4;;17.8
15.09.1987 00:00;13.2;6.480000000000001;132.8;2.5;10.280000000000001;91.0;50.0;;8.7;33.28;142.0;;;;;;;6.040000000000001;;;;;1.75;0.08;1.1600000000000001;2.248;;0.01;0.04;;;4.62;69.0;5.8;14.559999999999999;524.0;;8.4;8.2;;17.6
22.09.1987 00:00;14.8;7.040000000000001;132.8;2.1399999999999997;9.440000000000001;83.2;51.0;;11.84;31.320000000000004;141.0;;;;;0.46;;4.86;;;;;7.12;0.05;1.02;1.4979999999999998;0.27;0.02;0.04;;;3.9599999999999995;69.0;6.6;14.280000000000001;585.0;;8.8;9.5;;16.8
29.09.1987 00:00;17.8;7.0;132.8;2.5;9.3;91.0;54.0;;9.5;33.28;142.0;;;;;;;3.032;;;;;1.87;0.1;1.02;1.232;0.22;0.02;0.04;;;4.62;69.0;6.1;15.219999999999999;527.0;;8.4;10.3;;14.6
06.10.1987 00:00;19.4;6.92;132.8;2.3;8.940000000000001;85.8;48.0;;11.68;29.160000000000004;135.0;;;;;0.39;;4.36;;;;;2.59;0.18;1.02;1.054;0.34;0.04;0.01;;;4.619999999999999;69.0;5.1;13.6;560.0;;9.0;12.5;;13.1
13.10.1987 00:00;11.8;6.4799999999999995;132.8;2.6;10.280000000000001;103.0;55.0;;11.7;33.28;128.0;;;;;;;6.040000000000001;;;;;0.78;0.08;1.1119999999999999;2.248;;0.04;0.02;;;4.62;69.0;6.2;13.38;513.0;;8.7;13.4;;12.1
20.10.1987 00:00;12.8;6.9;132.8;2.34;8.52;86.2;54.0;;11.44;29.159999999999997;138.0;;;;;0.15;;4.58;;;;;0.88;0.14;1.1600000000000001;0.9100000000000001;0.11;0.08;0.03;;;4.62;69.0;6.1;13.24;510.0;;8.5;11.2;;11.6
27.10.1987 00:00;10.0;6.9799999999999995;132.8;2.3;8.78;88.0;48.0;;12.1;33.28;143.0;;;;;;;3.3519999999999994;;;;;1.23;0.12;0.8059999999999998;0.898;0.36;0.04;0.04;;;4.619999999999999;69.0;4.7;13.76;536.0;;7.8;8.5;;9.9
03.11.1987 00:00;12.0;6.480000000000001;132.8;2.2399999999999998;10.280000000000001;82.8;47.0;;11.260000000000002;33.28;141.0;;;;;0.21;;6.040000000000001;;;;;0.53;0.08;1.1119999999999999;2.248;0.47;0.06;0.04;;;4.619999999999999;69.0;5.6;13.02;498.0;;8.1;11.3;;9.9
10.11.1987 00:00;13.0;6.4799999999999995;132.8;2.4;10.280000000000001;87.0;57.0;;10.4;33.28;140.0;;;;;;;6.040000000000001;;;;;1.81;0.08;1.1600000000000001;2.248;0.51;0.05;0.05;;;4.619999999999999;69.0;5.8;13.5;572.0;;8.0;10.8;;7.0
17.11.1987 00:00;5.6;6.4799999999999995;132.8;2.2600000000000002;10.280000000000001;89.8;54.0;;12.739999999999998;29.159999999999997;148.0;;;;;0.35;;6.040000000000001;;;;;;0.08;1.12;2.248;0.47;0.04;0.03;;;4.62;69.0;4.6;13.16;538.0;;7.7;10.7;;6.3
24.11.1987 00:00;2.8;6.56;132.8;3.0;9.440000000000001;95.0;48.0;;10.4;31.320000000000004;144.0;;;;;;;5.04;;;;;0.75;0.06;1.6800000000000002;1.514;0.52;0.03;0.03;;;3.9599999999999995;64.4;5.0;13.079999999999998;595.0;;7.6;9.4;;6.0
01.12.1987 00:00;0.8;6.56;132.8;2.5200000000000005;8.8;87.4;45.0;;11.34;30.18;137.0;;;;;0.17;;5.04;;;;;0.75;0.06;1.0559999999999998;1.514;;0.03;0.03;;;3.9599999999999995;64.4;4.8;12.84;593.0;;7.6;8.4;;4.7
08.12.1987 00:00;0.6;6.480000000000001;132.8;2.3;10.280000000000001;90.0;48.0;;8.1;33.28;152.0;;;;;;;6.040000000000001;;;;;0.63;0.08;1.0559999999999998;2.248;1.42;0.06;0.03;;;4.619999999999999;69.0;5.3;15.0;546.0;;7.9;10.8;;2.4
29.03.1988 00:00;4.4;6.4799999999999995;132.8;2.4;10.280000000000001;91.0;47.0;;17.4;33.74;159.0;;;;;0.32;;6.04;;;;;0.24;0.08;1.5399999999999998;2.248;2.4;0.04;0.01;;;4.62;69.0;5.4;15.0;509.0;;8.4;15.8;;4.8
05.04.1988 00:00;12.4;6.4799999999999995;132.8;2.2;10.280000000000001;97.0;45.0;;14.7;33.28000000000001;152.0;;;;;0.4;;6.04;;;;;0.47;0.08;1.1600000000000001;2.248;2.65;0.03;0.01;;;4.619999999999999;69.0;5.6;13.6;556.0;;8.5;17.7;;6.2
12.04.1988 00:00;13.0;7.0200000000000005;136.4;2.2;8.64;87.8;50.0;;12.6;31.6;212.2;;;;;0.31;;5.06;;;;;0.54;0.14;1.1760000000000002;0.9099999999999999;2.42;0.02;0.04;;;4.9399999999999995;54.6;5.0;14.9;762.8;;8.4;13.5;;7.2
19.04.1988 00:00;10.2;7.38;132.8;2.1;9.999999999999998;89.0;47.0;;13.4;33.28000000000001;150.0;;;;;0.43;;3.5199999999999996;;;;;0.15;0.24;0.866;1.054;2.25;0.03;0.04;;;4.62;69.0;5.4;14.7;568.0;;8.3;18.4;;12.2
26.04.1988 00:00;7.8;6.779999999999999;132.8;2.3;9.139999999999999;86.0;50.0;;13.4;33.28;137.0;;;;;0.27;;4.52;;;;;0.27;0.16;0.9;0.9799999999999999;1.74;0.03;0.02;;;4.619999999999999;69.0;6.2;12.940000000000001;560.0;;8.5;13.0;;10.0
03.05.1988 00:00;12.0;6.9799999999999995;132.8;1.8;8.74;79.0;54.0;;11.3;32.540000000000006;171.0;;;;;0.15;;3.3519999999999994;;;;;0.14;0.12;1.1119999999999999;0.942;1.24;0.03;0.01;;;4.62;72.2;6.0;15.4;563.0;;8.5;16.7;;14.1
10.05.1988 00:00;8.0;6.779999999999999;132.8;1.8;9.14;87.0;48.0;;8.7;33.28;137.0;;;;;0.2;;4.52;;;;;0.26;0.16;0.78;0.9799999999999999;0.9;0.02;0.02;;;4.619999999999999;69.0;5.5;13.6;536.0;;8.4;12.9;;13.5
17.05.1988 00:00;17.6;6.779999999999999;132.8;1.4;9.14;79.0;54.0;;9.5;33.28000000000001;143.0;;;;;0.12;;4.52;;;;;0.52;0.16;1.02;0.9799999999999999;0.33;0.01;0.02;;;4.619999999999999;69.0;5.8;13.8;541.0;;8.3;17.1;;16.5
24.05.1988 00:00;8.6;7.0;132.8;1.7;9.3;76.0;54.0;;9.1;33.28;137.0;;;;;0.18;;3.032;;;;;1.21;0.1;0.66;1.232;0.32;0.03;0.02;;;4.619999999999999;69.0;5.8;14.6;546.0;;8.0;11.9;;15.1
31.05.1988 00:00;7.2;6.9799999999999995;132.8;2.3;8.78;80.0;57.0;;10.4;33.28000000000001;144.0;;;;;0.41;;3.3519999999999994;;;;;0.97;0.12;1.166;0.898;0.08;0.01;0.02;;;4.619999999999999;69.0;7.0;16.1;548.0;;8.3;4.9;;17.4
07.06.1988 00:00;5.4;7.38;132.8;2.0;10.0;76.0;54.0;;14.7;31.32;140.0;;;;;0.3;;3.5199999999999996;;;;;0.94;0.22;1.1199999999999999;1.054;0.09;0.02;0.02;;;4.62;69.0;7.0;16.8;580.0;;7.8;8.7;;17.1
14.06.1988 00:00;4.4;8.02;132.8;2.7;10.74;84.0;57.0;;9.1;28.68;110.0;;;;;0.6;;3.0;;;;;0.91;0.27;1.5399999999999998;1.018;0.16;0.02;0.05;;;5.1;66.8;6.2;17.4;610.0;;7.9;7.5;;17.0
21.06.1988 00:00;12.8;7.12;132.8;2.18;8.440000000000001;84.4;57.0;;12.56;29.1;131.0;;;;;;;2.286;;;;;0.31;0.156;1.1919999999999997;1.576;;0.01;0.16;;;3.96;66.8;6.4;17.9;602.0;;7.9;9.4;;18.1
28.06.1988 00:00;11.4;7.8199999999999985;128.0;2.4;9.940000000000001;81.0;57.0;;15.6;30.18;118.0;;;;;0.33;;2.2;;;;;0.39;0.3;1.006;1.018;0.15;0.01;0.02;;;5.1;68.6;7.0;17.5;617.0;;7.9;5.4;;19.8
05.07.1988 00:00;19.2;8.1;134.0;2.4;9.82;84.0;51.0;;12.6;37.17999999999999;126.0;;;;;0.34;;2.6999999999999997;;;;;1.76;0.44;1.02;1.018;0.14;0.02;;;;2.88;62.8;6.2;15.6;691.0;;7.9;7.3;;19.8
12.07.1988 00:00;7.8;8.1;122.0;2.5;9.819999999999999;91.0;51.0;;8.2;32.9;167.6;;;;;0.21;;2.7;;;;;0.11;0.36;0.9;1.054;0.06;0.01;0.16;;;4.779999999999999;84.0;6.5;14.4;642.0;;8.3;10.1;;20.8
19.07.1988 00:00;20.2;7.82;132.8;2.7;9.940000000000001;94.0;57.0;;9.1;29.72;118.0;;;;;0.23;;2.2;;;;;1.6;0.33;1.02;1.054;0.04;0.01;0.23;;;5.14;66.8;6.4;15.7;594.0;;7.7;7.7;;19.4
26.07.1988 00:00;8.4;7.82;128.0;2.4;9.940000000000001;94.0;53.0;;7.4;38.34;106.0;;;;;0.55;;2.42;;;;;0.46;0.3;0.78;1.0080000000000002;0.23;0.01;0.05;;;3.08;76.8;5.9;15.1;660.0;;8.9;12.6;;22.5
02.08.1988 00:00;10.0;7.5;125.6;2.6;9.819999999999999;86.0;54.0;;15.2;30.419999999999998;120.0;;;;;0.2;;2.8;;;;;0.23;0.6;0.866;1.084;0.02;0.02;0.23;;;5.1;78.2;6.0;15.8;623.0;;8.7;10.4;;21.6
09.08.1988 00:00;11.8;7.8199999999999985;134.0;2.8;9.940000000000001;95.0;60.0;;9.1;37.519999999999996;141.6;;;;;;;2.2;;;;;;0.3;1.1119999999999999;1.054;0.02;0.01;0.25;;;4.0200000000000005;60.6;5.0;14.9;680.0;;8.6;13.1;;20.6
16.08.1988 00:00;17.8;7.82;125.6;2.2199999999999998;9.940000000000001;90.6;54.0;;13.26;28.160000000000004;172.4;;;;;0.11;;2.2;;;;;0.6;0.3;1.02;1.048;0.02;0.01;0.23;;;5.32;77.4;6.1;15.8;628.0;;8.6;9.0;;21.3
23.08.1988 00:00;19.0;8.1;125.6;2.3;9.820000000000002;84.6;57.0;;13.279999999999998;28.660000000000004;162.6;;;;;;;2.7;;;;;0.12;0.36;1.02;1.054;0.02;0.02;0.26;;;5.320000000000001;85.6;5.5;15.36;630.0;;8.0;6.9;;20.0
30.08.1988 00:00;9.2;6.94;132.8;2.9;8.88;91.0;52.0;;11.3;29.68;104.0;;;;;0.2;;1.702;;;;;;0.11000000000000001;0.8600000000000001;1.1;0.28;0.01;0.23;;;5.140000000000001;66.8;5.6;15.0;589.0;;8.3;10.9;;18.5
